"TreeID","date","Year"
1440,2013-05-01,2013
1441,2011-03-30,2011
1441,2013-04-25,2013
1442,2011-04-04,2011
1442,2013-04-25,2013
1443,2011-04-16,2011
1443,2013-05-07,2013
1444,2010-04-19,2010
1444,2011-04-10,2011
1444,2012-04-16,2012
1444,2013-04-25,2013
1444,2015-04-21,2015
1444,2016-04-18,2016
1444,2017-04-10,2017
1444,2018-04-21,2018
1445,2011-04-12,2011
1445,2013-05-01,2013
1445,2016-04-24,2016
1445,2017-04-15,2017
1445,2018-04-21,2018
1445,2022-05-02,2022
1446,2011-04-12,2011
1446,2013-05-05,2013
1447,2011-04-08,2011
1447,2013-05-03,2013
1447,2018-04-21,2018
1447,2022-06-07,2022
1448,2010-04-29,2010
1448,2011-04-18,2011
1448,2012-05-02,2012
1448,2013-05-03,2013
1448,2015-04-19,2015
1448,2016-04-18,2016
1448,2017-04-10,2017
1448,2018-04-21,2018
1448,2021-04-26,2021
1448,2022-04-20,2022
1448,2023-04-26,2023
1449,2011-04-10,2011
1449,2013-05-01,2013
1449,2018-04-21,2018
1449,2022-04-20,2022
1449,2024-04-10,2024
1450,2010-05-01,2010
1450,2011-04-18,2011
1450,2012-05-04,2012
1450,2013-05-07,2013
1450,2015-04-25,2015
1450,2016-05-02,2016
1450,2017-04-15,2017
1450,2018-04-21,2018
1450,2021-05-24,2021
1450,2022-04-20,2022
1450,2024-04-10,2024
1451,2011-04-16,2011
1451,2013-05-03,2013
1452,2010-04-19,2010
1452,2011-04-10,2011
1452,2012-04-02,2012
1452,2013-04-27,2013
1452,2015-04-17,2015
1452,2016-04-14,2016
1452,2017-04-07,2017
1452,2018-04-21,2018
1452,2021-04-26,2021
1452,2022-04-20,2022
1452,2023-04-17,2023
1452,2024-04-10,2024
1453,2011-04-06,2011
1453,2013-04-27,2013
1454,2011-04-04,2011
1454,2013-04-29,2013
1455,2011-04-08,2011
1455,2013-04-27,2013
1456,2011-04-10,2011
1456,2013-05-07,2013
1457,2011-04-08,2011
1457,2013-04-25,2013
1458,2010-05-03,2010
1458,2011-04-16,2011
1458,2012-05-08,2012
1458,2013-05-11,2013
1458,2015-04-23,2015
1458,2016-04-18,2016
1458,2017-05-10,2017
1458,2018-05-20,2018
1459,2010-04-25,2010
1459,2011-04-10,2011
1459,2012-03-30,2012
1459,2013-04-29,2013
1459,2015-04-21,2015
1459,2016-04-13,2016
1459,2017-04-10,2017
1459,2018-04-21,2018
1459,2021-04-26,2021
1459,2022-04-20,2022
1459,2023-04-26,2023
1459,2024-04-10,2024
1460,2011-04-06,2011
1460,2013-04-25,2013
1460,2018-04-21,2018
1460,2021-04-20,2021
1460,2022-04-11,2022
1460,2023-04-17,2023
1460,2024-04-10,2024
1461,2011-04-08,2011
1461,2013-04-27,2013
1461,2022-04-11,2022
1461,2024-04-10,2024
1462,2011-04-06,2011
1462,2013-04-25,2013
1463,2011-04-10,2011
1463,2013-05-03,2013
1463,2022-04-20,2022
1463,2024-04-10,2024
1464,2011-04-12,2011
1464,2013-05-01,2013
1465,2010-04-19,2010
1465,2011-04-08,2011
1465,2012-04-04,2012
1465,2013-04-27,2013
1465,2015-04-17,2015
1465,2016-04-14,2016
1465,2017-04-07,2017
1465,2018-04-12,2018
1465,2022-04-11,2022
1465,2023-04-17,2023
1465,2024-04-10,2024
1466,2010-04-15,2010
1466,2011-04-08,2011
1466,2012-04-04,2012
1466,2013-04-27,2013
1466,2015-04-17,2015
1466,2016-04-14,2016
1466,2017-04-10,2017
1466,2018-04-21,2018
1466,2022-04-20,2022
1466,2023-04-17,2023
1466,2024-04-25,2024
1467,2011-04-04,2011
1467,2013-04-29,2013
1468,2011-04-06,2011
1468,2013-05-01,2013
1469,2010-04-29,2010
1469,2011-04-08,2011
1469,2012-04-04,2012
1469,2013-04-27,2013
1469,2015-04-21,2015
1469,2016-04-18,2016
1469,2017-04-10,2017
1469,2018-04-21,2018
1469,2021-04-30,2021
1469,2022-04-25,2022
1469,2023-04-26,2023
1469,2024-04-10,2024
1470,2011-04-06,2011
1470,2013-04-27,2013
1470,2022-04-20,2022
1471,2011-04-12,2011
1471,2013-04-29,2013
1472,2011-04-12,2011
1472,2013-04-25,2013
1473,2011-04-06,2011
1473,2013-04-29,2013
1473,2023-04-26,2023
1473,2024-04-10,2024
1474,2010-04-17,2010
1474,2011-04-08,2011
1474,2012-03-30,2012
1474,2013-04-25,2013
1474,2015-04-17,2015
1474,2016-04-14,2016
1474,2017-04-07,2017
1474,2018-04-21,2018
1474,2021-04-20,2021
1474,2022-04-25,2022
1474,2023-04-17,2023
1475,2011-04-12,2011
1475,2013-05-07,2013
1475,2018-04-21,2018
1475,2021-05-24,2021
1475,2022-04-20,2022
1475,2024-04-25,2024
1476,2011-04-14,2011
1476,2013-05-09,2013
1477,2011-04-14,2011
1478,2011-04-14,2011
1478,2013-05-07,2013
1479,2011-04-14,2011
1479,2013-05-07,2013
1480,2011-04-10,2011
1480,2013-05-11,2013
1481,2011-04-08,2011
1481,2013-05-05,2013
1482,2011-04-10,2011
1482,2013-05-07,2013
1483,2010-04-29,2010
1483,2011-04-12,2011
1483,2012-05-16,2012
1483,2013-05-07,2013
1483,2015-04-23,2015
1483,2016-04-18,2016
1483,2017-04-11,2017
1483,2018-04-25,2018
1483,2021-05-24,2021
1483,2022-04-20,2022
1483,2024-04-10,2024
1484,2010-05-03,2010
1484,2011-04-18,2011
1484,2012-05-10,2012
1484,2013-05-11,2013
1484,2015-05-05,2015
1484,2016-04-18,2016
1484,2017-04-18,2017
1484,2018-04-25,2018
1484,2021-05-24,2021
1484,2022-04-20,2022
1484,2024-04-25,2024
1485,2011-04-08,2011
1485,2013-05-01,2013
1485,2023-04-17,2023
1487,2011-04-12,2011
1487,2013-05-03,2013
1488,2010-04-19,2010
1488,2011-04-08,2011
1488,2012-03-30,2012
1488,2013-04-25,2013
1488,2015-04-11,2015
1488,2016-04-13,2016
1488,2017-04-10,2017
1488,2018-04-21,2018
1488,2021-04-20,2021
1488,2022-04-20,2022
1488,2023-04-26,2023
1488,2024-04-25,2024
1489,2011-04-12,2011
1489,2013-05-05,2013
1490,2011-04-12,2011
1490,2013-05-05,2013
1491,2010-05-01,2010
1491,2011-04-12,2011
1491,2012-04-28,2012
1491,2013-05-07,2013
1491,2015-04-21,2015
1491,2016-04-18,2016
1491,2017-04-13,2017
1491,2018-04-21,2018
1491,2021-05-24,2021
1491,2022-04-20,2022
1491,2024-04-25,2024
1492,2011-04-12,2011
1492,2013-05-05,2013
1493,2010-04-27,2010
1493,2011-04-12,2011
1493,2012-04-16,2012
1493,2013-05-03,2013
1493,2015-04-14,2015
1493,2016-04-18,2016
1493,2017-04-11,2017
1493,2018-04-21,2018
1493,2021-05-24,2021
1493,2022-04-20,2022
1493,2023-04-25,2023
1493,2024-04-11,2024
1494,2011-04-12,2011
1494,2013-05-09,2013
1495,2011-04-18,2011
1495,2013-05-07,2013
1495,2018-04-21,2018
1495,2022-04-20,2022
1495,2024-04-11,2024
1496,2011-04-20,2011
1496,2013-05-07,2013
1496,2024-04-11,2024
1497,2011-04-20,2011
1497,2013-05-09,2013
1497,2021-05-24,2021
1497,2022-04-22,2022
1497,2024-04-11,2024
1498,2011-04-12,2011
1498,2016-05-10,2016
1498,2017-04-27,2017
1498,2018-04-21,2018
1498,2021-05-24,2021
1498,2022-04-25,2022
1498,2024-04-11,2024
1499,2011-04-08,2011
1499,2013-05-01,2013
1500,2011-04-08,2011
1500,2013-04-25,2013
1500,2016-04-24,2016
1500,2017-04-13,2017
1500,2018-04-21,2018
1501,2011-04-10,2011
1501,2013-05-01,2013
1502,2011-04-06,2011
1502,2013-04-25,2013
1503,2011-04-06,2011
1503,2013-04-29,2013
1504,2011-04-10,2011
1504,2013-05-01,2013
1504,2018-04-21,2018
1504,2022-04-11,2022
1504,2024-04-11,2024
1505,2011-04-06,2011
1505,2013-04-25,2013
1505,2016-04-24,2016
1505,2017-04-15,2017
1505,2018-05-02,2018
1505,2021-04-20,2021
1505,2022-04-11,2022
1505,2023-04-17,2023
1505,2024-04-11,2024
1506,2010-04-21,2010
1506,2011-04-10,2011
1506,2012-04-20,2012
1506,2013-05-07,2013
1506,2015-04-21,2015
1506,2016-04-18,2016
1506,2017-04-10,2017
1506,2018-04-21,2018
1506,2021-04-30,2021
1506,2022-04-20,2022
1506,2023-04-26,2023
1506,2024-04-11,2024
1507,2011-04-12,2011
1507,2013-05-01,2013
1508,2011-04-16,2011
1508,2013-05-09,2013
1509,2011-04-12,2011
1509,2013-05-05,2013
1509,2018-04-21,2018
1509,2021-04-14,2021
1509,2022-04-20,2022
1509,2024-04-11,2024
1510,2011-04-08,2011
1510,2013-04-25,2013
1510,2016-04-24,2016
1510,2017-04-13,2017
1510,2018-05-02,2018
1510,2021-04-08,2021
1510,2022-04-04,2022
1510,2023-04-17,2023
1511,2011-04-12,2011
1511,2013-05-07,2013
1512,2011-04-10,2011
1512,2013-04-25,2013
1513,2011-04-12,2011
1513,2013-05-05,2013
1513,2023-04-26,2023
1513,2024-04-11,2024
1514,2011-04-16,2011
1514,2013-05-03,2013
1515,2011-04-12,2011
1515,2013-05-01,2013
1516,2011-04-12,2011
1516,2013-05-05,2013
1517,2011-04-12,2011
1517,2013-05-01,2013
1518,2011-04-12,2011
1518,2013-05-07,2013
1519,2011-04-12,2011
1519,2013-05-07,2013
1520,2011-04-14,2011
1520,2013-05-05,2013
1520,2018-04-21,2018
1520,2022-04-11,2022
1520,2024-04-11,2024
1521,2010-04-27,2010
1521,2011-04-10,2011
1521,2012-04-24,2012
1521,2013-05-01,2013
1522,2011-04-20,2011
1522,2013-05-17,2013
1523,2011-04-12,2011
1523,2013-05-05,2013
1524,2011-04-16,2011
1524,2012-05-12,2012
1524,2013-05-11,2013
1524,2015-04-21,2015
1524,2016-04-18,2016
1524,2017-04-18,2017
1524,2018-04-21,2018
1525,2011-04-12,2011
1525,2013-05-01,2013
1526,2011-04-12,2011
1526,2013-05-07,2013
1526,2018-04-21,2018
1526,2022-04-11,2022
1526,2024-04-11,2024
1527,2011-04-10,2011
1527,2013-05-07,2013
1528,2011-04-12,2011
1528,2013-05-01,2013
1528,2024-04-11,2024
1529,2011-04-12,2011
1529,2013-04-29,2013
1530,2011-04-12,2011
1530,2013-05-01,2013
1530,2018-04-12,2018
1530,2021-04-30,2021
1530,2022-04-11,2022
1530,2023-04-17,2023
1530,2024-04-11,2024
1531,2010-05-01,2010
1531,2011-04-16,2011
1531,2012-04-24,2012
1531,2013-05-07,2013
1531,2015-04-21,2015
1531,2016-04-18,2016
1531,2017-04-10,2017
1531,2018-04-21,2018
1531,2021-05-23,2021
1531,2022-04-11,2022
1531,2024-04-11,2024
1532,2010-04-25,2010
1532,2011-04-12,2011
1532,2012-03-30,2012
1532,2013-05-01,2013
1532,2015-04-21,2015
1532,2016-04-18,2016
1532,2017-04-10,2017
1532,2018-04-21,2018
1532,2021-05-23,2021
1532,2022-04-22,2022
1532,2023-04-25,2023
1532,2024-04-11,2024
1533,2011-04-08,2011
1533,2013-05-01,2013
1533,2018-04-21,2018
1533,2022-04-11,2022
1533,2024-04-11,2024
1534,2011-04-08,2011
1534,2013-05-01,2013
1535,2011-04-10,2011
1535,2013-05-03,2013
1535,2018-04-12,2018
1535,2022-04-11,2022
1535,2024-04-11,2024
1536,2011-04-20,2011
1536,2013-05-13,2013
1537,2011-04-18,2011
1537,2013-05-09,2013
1538,2011-04-12,2011
1538,2013-05-09,2013
1538,2018-05-02,2018
1538,2021-05-24,2021
1538,2022-04-22,2022
1538,2024-04-09,2024
1539,2011-05-06,2011
1540,2011-04-12,2011
1540,2013-05-07,2013
1541,2011-04-12,2011
1541,2013-05-01,2013
1542,2010-05-03,2010
1542,2011-04-16,2011
1542,2012-05-02,2012
1542,2013-05-09,2013
1542,2015-05-01,2015
1542,2016-05-10,2016
1542,2017-04-25,2017
1542,2018-04-25,2018
1542,2021-05-24,2021
1542,2022-04-28,2022
1543,2011-04-12,2011
1543,2013-05-07,2013
1543,2018-04-21,2018
1543,2022-04-22,2022
1543,2024-04-09,2024
1544,2010-04-25,2010
1544,2011-04-10,2011
1544,2012-03-30,2012
1544,2013-05-01,2013
1544,2015-04-17,2015
1544,2016-04-18,2016
1544,2017-04-10,2017
1544,2018-04-21,2018
1544,2021-04-30,2021
1544,2022-04-11,2022
1544,2023-04-17,2023
1544,2024-04-11,2024
1545,2011-04-10,2011
1545,2013-04-27,2013
1546,2010-04-19,2010
1546,2011-04-08,2011
1546,2012-03-30,2012
1546,2013-05-01,2013
1546,2015-04-17,2015
1546,2016-04-13,2016
1546,2017-04-07,2017
1546,2018-04-12,2018
1546,2021-04-20,2021
1546,2022-04-11,2022
1546,2023-04-25,2023
1547,2011-04-12,2011
1547,2013-05-07,2013
1547,2023-04-17,2023
1548,2011-04-14,2011
1548,2013-05-05,2013
1549,2011-04-13,2011
1549,2013-05-04,2013
1549,2018-04-20,2018
1549,2022-04-20,2022
1549,2024-04-12,2024
1550,2010-05-02,2010
1550,2012-05-18,2012
1550,2013-05-07,2013
1550,2015-04-28,2015
1550,2016-04-20,2016
1550,2017-04-17,2017
1550,2018-05-02,2018
1550,2022-04-08,2022
1551,2010-04-28,2010
1551,2012-04-20,2012
1552,2010-04-22,2010
1552,2012-04-16,2012
1552,2013-05-05,2013
1552,2015-04-18,2015
1552,2016-04-17,2016
1552,2017-04-07,2017
1552,2018-04-18,2018
1552,2023-04-28,2023
1553,2010-04-26,2010
1553,2012-04-24,2012
1554,2010-04-16,2010
1554,2012-04-04,2012
1554,2018-04-18,2018
1554,2022-04-12,2022
1554,2024-04-15,2024
1555,2010-05-08,2010
1555,2012-05-18,2012
1555,2013-05-15,2013
1555,2015-05-07,2015
1555,2016-05-07,2016
1555,2017-05-06,2017
1555,2018-04-25,2018
1555,2021-06-09,2021
1555,2022-04-22,2022
1555,2024-05-02,2024
1556,2010-04-16,2010
1556,2012-04-26,2012
1556,2016-04-30,2016
1556,2017-04-14,2017
1556,2018-04-18,2018
1556,2022-04-08,2022
1557,2010-04-28,2010
1557,2012-04-30,2012
1558,2010-04-28,2010
1558,2012-04-16,2012
1559,2010-04-26,2010
1559,2012-04-20,2012
1560,2010-04-30,2010
1560,2012-04-22,2012
1560,2018-04-22,2018
1560,2022-04-19,2022
1560,2024-04-15,2024
1562,2010-04-26,2010
1562,2012-04-16,2012
1562,2016-04-25,2016
1562,2018-04-22,2018
1562,2022-04-08,2022
1562,2024-04-15,2024
1563,2010-05-06,2010
1563,2012-05-16,2012
1564,2010-04-28,2010
1564,2012-04-22,2012
1564,2013-05-03,2013
1564,2015-04-18,2015
1564,2016-04-17,2016
1564,2017-04-10,2017
1564,2018-04-25,2018
1564,2022-05-03,2022
1564,2023-04-28,2023
1565,2010-04-28,2010
1565,2012-04-28,2012
1566,2010-04-30,2010
1567,2010-04-24,2010
1567,2012-04-06,2012
1568,2010-04-24,2010
1568,2012-04-16,2012
1568,2022-04-19,2022
1568,2024-04-05,2024
1569,2010-04-26,2010
1569,2012-04-10,2012
1569,2018-04-18,2018
1569,2021-05-06,2021
1569,2022-04-19,2022
1569,2023-04-28,2023
1570,2010-04-26,2010
1570,2012-04-06,2012
1570,2013-05-01,2013
1570,2015-04-19,2015
1570,2016-04-17,2016
1570,2017-04-10,2017
1570,2018-04-22,2018
1570,2021-05-06,2021
1570,2022-04-19,2022
1570,2023-04-28,2023
1571,2010-04-26,2010
1571,2012-04-20,2012
1572,2010-05-08,2010
1573,2010-05-02,2010
1573,2012-05-04,2012
1573,2013-05-07,2013
1573,2015-04-26,2015
1573,2016-04-17,2016
1573,2017-04-17,2017
1573,2018-04-22,2018
1573,2022-04-22,2022
1574,2010-05-02,2010
1574,2012-05-12,2012
1574,2018-04-22,2018
1574,2022-05-03,2022
1575,2010-04-22,2010
1575,2012-05-10,2012
1576,2010-04-26,2010
1576,2012-04-16,2012
1576,2013-04-29,2013
1576,2015-04-19,2015
1576,2016-04-17,2016
1576,2017-04-07,2017
1576,2018-04-18,2018
1576,2021-05-06,2021
1576,2022-04-08,2022
1576,2023-04-28,2023
1576,2024-04-15,2024
1577,2010-04-26,2010
1577,2012-04-20,2012
1577,2013-05-03,2013
1577,2015-05-07,2015
1577,2016-04-30,2016
1577,2017-04-14,2017
1577,2018-04-22,2018
1577,2021-06-09,2021
1577,2022-04-26,2022
1577,2024-04-15,2024
1578,2010-04-28,2010
1578,2012-04-20,2012
1578,2016-04-25,2016
1578,2017-04-14,2017
1578,2018-04-18,2018
1578,2021-06-09,2021
1578,2022-04-08,2022
1578,2024-04-15,2024
1579,2010-04-24,2010
1579,2012-04-16,2012
1579,2013-05-03,2013
1579,2016-04-25,2016
1579,2018-04-18,2018
1579,2022-04-08,2022
1579,2024-04-05,2024
1580,2010-04-28,2010
1580,2012-04-30,2012
1580,2013-04-29,2013
1580,2015-04-28,2015
1580,2016-04-17,2016
1580,2017-04-14,2017
1580,2018-04-18,2018
1580,2022-04-12,2022
1580,2024-04-05,2024
1581,2010-05-14,2010
1581,2012-05-16,2012
1582,2010-05-08,2010
1583,2010-04-22,2010
1584,2010-04-26,2010
1584,2012-05-06,2012
1584,2013-05-03,2013
1584,2015-05-02,2015
1584,2016-04-25,2016
1584,2017-04-17,2017
1584,2018-04-22,2018
1584,2021-06-09,2021
1584,2022-04-26,2022
1584,2024-04-15,2024
1585,2010-04-22,2010
1585,2012-04-16,2012
1585,2013-05-03,2013
1585,2015-04-18,2015
1585,2016-04-17,2016
1585,2017-04-07,2017
1585,2018-04-18,2018
1585,2021-05-06,2021
1585,2022-04-26,2022
1585,2023-04-28,2023
1585,2024-04-15,2024
1586,2010-04-30,2010
1586,2012-05-02,2012
1586,2013-05-11,2013
1586,2015-05-04,2015
1586,2016-05-04,2016
1586,2017-04-23,2017
1587,2010-04-26,2010
1587,2012-04-24,2012
1588,2010-04-26,2010
1588,2012-04-24,2012
1589,2010-05-04,2010
1589,2012-05-20,2012
1590,2010-04-24,2010
1590,2012-04-16,2012
1591,2010-04-26,2010
1591,2012-04-18,2012
1592,2010-04-24,2010
1592,2012-04-18,2012
1592,2023-04-28,2023
1592,2024-04-05,2024
1593,2010-04-26,2010
1593,2012-04-16,2012
1593,2015-04-19,2015
1593,2016-04-25,2016
1593,2017-04-14,2017
1593,2018-04-22,2018
1593,2021-04-28,2021
1593,2022-04-19,2022
1593,2023-04-28,2023
1593,2024-04-15,2024
1594,2010-04-28,2010
1594,2017-05-08,2017
1595,2010-04-26,2010
1595,2012-04-24,2012
1596,2010-04-22,2010
1596,2012-04-08,2012
1597,2010-04-22,2010
1597,2012-04-16,2012
1599,2010-04-26,2010
1599,2012-05-02,2012
1599,2018-04-22,2018
1599,2022-04-12,2022
1599,2024-04-15,2024
1600,2010-04-26,2010
1600,2012-05-06,2012
1601,2010-04-24,2010
1601,2012-04-16,2012
1601,2018-04-22,2018
1601,2022-04-22,2022
1601,2023-04-28,2023
1601,2024-04-15,2024
1602,2010-04-24,2010
1602,2012-04-16,2012
1602,2022-04-22,2022
1602,2024-04-15,2024
1603,2010-04-26,2010
1603,2012-04-20,2012
1603,2023-04-28,2023
1604,2010-04-26,2010
1604,2012-04-26,2012
1604,2018-04-22,2018
1604,2022-04-26,2022
1604,2024-04-15,2024
1605,2010-04-26,2010
1605,2012-04-26,2012
1605,2024-04-15,2024
1606,2010-04-28,2010
1606,2012-04-30,2012
1606,2018-04-22,2018
1606,2022-04-19,2022
1606,2023-04-28,2023
1606,2024-04-15,2024
1607,2010-04-28,2010
1607,2012-04-20,2012
1607,2018-04-22,2018
1607,2021-05-06,2021
1607,2022-04-22,2022
1607,2023-04-28,2023
1607,2024-04-15,2024
1608,2010-04-30,2010
1608,2012-05-02,2012
1608,2015-04-22,2015
1608,2016-05-07,2016
1608,2017-04-23,2017
1608,2018-04-22,2018
1608,2021-06-09,2021
1608,2022-04-26,2022
1609,2010-04-24,2010
1609,2012-04-10,2012
1609,2015-04-22,2015
1609,2016-04-17,2016
1609,2017-04-07,2017
1609,2018-04-22,2018
1609,2021-05-06,2021
1609,2022-04-05,2022
1609,2023-04-28,2023
1609,2024-04-15,2024
1610,2010-04-26,2010
1610,2012-04-24,2012
1610,2018-04-22,2018
1610,2022-04-05,2022
1610,2024-04-15,2024
1611,2010-04-30,2010
1611,2012-05-10,2012
1612,2010-04-30,2010
1612,2012-05-06,2012
1612,2015-04-26,2015
1612,2016-05-04,2016
1612,2017-04-17,2017
1612,2018-04-22,2018
1612,2021-05-06,2021
1612,2022-04-19,2022
1612,2024-04-15,2024
1613,2010-04-28,2010
1613,2012-04-26,2012
1613,2015-04-26,2015
1613,2016-05-07,2016
1613,2017-04-14,2017
1613,2018-04-22,2018
1613,2022-04-19,2022
1613,2024-04-15,2024
1614,2010-04-26,2010
1614,2012-04-24,2012
1614,2018-04-18,2018
1614,2022-04-05,2022
1614,2023-04-28,2023
1614,2024-04-15,2024
1615,2010-04-26,2010
1615,2012-04-14,2012
1615,2013-05-03,2013
1615,2015-04-15,2015
1615,2016-04-17,2016
1615,2017-04-07,2017
1615,2018-04-18,2018
1615,2021-04-28,2021
1615,2022-04-26,2022
1615,2023-04-28,2023
1615,2024-04-15,2024
1616,2010-04-26,2010
1616,2012-05-02,2012
1616,2013-05-07,2013
1616,2015-04-24,2015
1616,2016-04-17,2016
1616,2017-04-17,2017
1616,2018-04-18,2018
1616,2021-05-06,2021
1616,2022-04-26,2022
1616,2024-04-15,2024
1617,2010-04-22,2010
1617,2012-04-12,2012
1617,2018-04-18,2018
1617,2022-04-22,2022
1617,2024-04-05,2024
1618,2011-04-13,2011
1618,2013-05-02,2013
1618,2018-04-20,2018
1618,2022-04-11,2022
1618,2024-04-11,2024
1619,2011-04-16,2011
1619,2013-05-05,2013
1619,2018-04-21,2018
1619,2022-04-20,2022
1619,2024-04-25,2024
1620,2011-04-04,2011
1620,2013-04-25,2013
1621,2010-05-03,2010
1621,2011-04-08,2011
1621,2012-04-08,2012
1621,2013-05-07,2013
1621,2015-04-21,2015
1621,2016-04-18,2016
1621,2017-04-13,2017
1621,2018-04-21,2018
1621,2021-04-30,2021
1621,2022-04-20,2022
1623,2011-04-08,2011
1623,2013-04-25,2013
1624,2011-04-12,2011
1624,2013-05-05,2013
1625,2011-04-08,2011
1625,2013-05-01,2013
1628,2018-04-21,2018
1628,2022-04-11,2022
1628,2024-04-25,2024
1629,2010-04-25,2010
1629,2012-04-24,2012
1630,2018-04-21,2018
1630,2022-04-20,2022
1633,2010-04-27,2010
1633,2018-04-21,2018
1633,2021-05-24,2021
1633,2022-04-20,2022
1633,2024-04-25,2024
1636,2011-04-12,2011
1636,2013-05-07,2013
1637,2018-04-21,2018
1637,2021-05-24,2021
1637,2022-04-20,2022
1637,2023-04-17,2023
1638,2010-04-23,2010
1638,2018-04-21,2018
1638,2021-05-24,2021
1638,2022-04-20,2022
1638,2024-04-25,2024
1641,2018-04-21,2018
1641,2022-04-20,2022
1641,2024-04-25,2024
1643,2011-04-10,2011
1643,2013-05-01,2013
1644,2011-04-12,2011
1644,2013-04-29,2013
1645,2011-04-16,2011
1645,2013-05-09,2013
1648,2011-04-12,2011
1648,2013-05-03,2013
1649,2010-04-27,2010
1649,2011-04-12,2011
1649,2012-04-20,2012
1649,2013-04-27,2013
1649,2015-04-21,2015
1649,2016-04-18,2016
1649,2017-04-11,2017
1649,2018-04-21,2018
1649,2021-04-30,2021
1649,2022-04-22,2022
1649,2023-04-25,2023
1649,2024-04-25,2024
1650,2011-04-12,2011
1650,2013-05-01,2013
1651,2010-04-18,2010
1651,2012-04-04,2012
1651,2018-04-18,2018
1651,2021-04-28,2021
1651,2022-04-05,2022
1651,2023-04-28,2023
1651,2024-04-05,2024
1652,2010-04-26,2010
1652,2012-04-24,2012
1653,2010-04-24,2010
1653,2012-04-08,2012
1653,2013-05-03,2013
1654,2010-04-22,2010
1654,2012-04-20,2012
1654,2018-04-22,2018
1654,2021-04-28,2021
1654,2022-04-08,2022
1654,2023-04-28,2023
1654,2024-04-15,2024
1655,2010-04-26,2010
1655,2012-04-16,2012
1655,2013-05-03,2013
1655,2024-04-11,2024
1656,2010-04-26,2010
1656,2012-05-02,2012
1657,2010-04-26,2010
1657,2012-04-30,2012
1658,2010-04-26,2010
1658,2012-04-20,2012
1658,2024-04-15,2024
1659,2010-04-22,2010
1659,2012-04-10,2012
1659,2023-04-28,2023
1659,2024-04-15,2024
1660,2010-04-28,2010
1660,2012-04-24,2012
1660,2016-05-04,2016
1660,2018-04-22,2018
1660,2022-04-19,2022
1660,2024-04-15,2024
1661,2010-04-28,2010
1661,2012-05-02,2012
1662,2010-04-25,2010
1662,2011-04-11,2011
1662,2012-04-28,2012
1662,2013-05-04,2013
1662,2015-04-18,2015
1662,2016-04-18,2016
1662,2017-04-15,2017
1662,2018-04-20,2018
1662,2022-05-02,2022
1662,2023-05-17,2023
1662,2024-04-10,2024
1663,2011-04-11,2011
1663,2013-05-04,2013
1663,2023-04-28,2023
1664,2011-04-09,2011
1664,2018-04-20,2018
1664,2022-04-20,2022
1664,2024-04-12,2024
1665,2011-04-11,2011
1665,2013-04-26,2013
1666,2011-04-09,2011
1666,2013-04-30,2013
1666,2018-04-20,2018
1666,2022-04-11,2022
1667,2010-04-29,2010
1667,2011-04-21,2011
1667,2012-04-16,2012
1667,2013-05-02,2013
1667,2015-04-18,2015
1667,2016-04-18,2016
1667,2017-04-11,2017
1667,2018-04-20,2018
1667,2021-05-03,2021
1667,2022-04-20,2022
1667,2023-05-17,2023
1667,2024-04-12,2024
1668,2011-04-15,2011
1668,2013-05-04,2013
1669,2011-04-15,2011
1669,2013-05-10,2013
1670,2010-05-01,2010
1670,2011-04-17,2011
1670,2012-05-12,2012
1670,2013-05-04,2013
1670,2015-04-28,2015
1670,2016-04-18,2016
1670,2017-04-22,2017
1670,2018-04-23,2018
1670,2022-05-02,2022
1670,2023-05-17,2023
1670,2024-04-10,2024
1671,2011-04-05,2011
1671,2013-04-26,2013
1671,2018-04-23,2018
1671,2022-04-11,2022
1671,2024-04-10,2024
1672,2011-04-05,2011
1672,2013-04-26,2013
1672,2021-04-21,2021
1672,2022-04-11,2022
1672,2023-04-18,2023
1672,2024-04-11,2024
1673,2011-04-13,2011
1673,2013-05-04,2013
1674,2010-04-25,2010
1674,2011-04-13,2011
1674,2012-04-06,2012
1674,2013-05-02,2013
1674,2015-04-18,2015
1674,2016-04-18,2016
1674,2017-04-06,2017
1674,2018-04-20,2018
1674,2021-04-27,2021
1674,2022-04-20,2022
1674,2023-04-18,2023
1674,2024-04-11,2024
1675,2011-04-18,2011
1675,2013-05-07,2013
1676,2011-04-14,2011
1676,2013-05-09,2013
1676,2018-04-25,2018
1676,2022-04-22,2022
1676,2024-04-09,2024
1677,2010-04-29,2010
1677,2011-04-12,2011
1677,2012-05-08,2012
1677,2013-05-07,2013
1677,2015-04-25,2015
1677,2016-05-06,2016
1677,2017-04-18,2017
1677,2018-05-02,2018
1677,2021-05-24,2021
1677,2022-04-22,2022
1677,2024-04-09,2024
1678,2011-04-12,2011
1678,2013-05-05,2013
1679,2010-04-29,2010
1679,2011-04-12,2011
1679,2012-04-16,2012
1679,2013-05-07,2013
1679,2015-04-21,2015
1679,2016-05-02,2016
1679,2017-04-15,2017
1679,2018-04-21,2018
1679,2021-05-24,2021
1679,2022-04-22,2022
1679,2024-04-09,2024
1680,2011-04-12,2011
1680,2013-05-09,2013
1681,2011-04-12,2011
1681,2013-04-25,2013
1682,2011-04-08,2011
1682,2013-05-07,2013
1683,2010-04-27,2010
1683,2011-04-12,2011
1683,2012-05-02,2012
1683,2013-05-11,2013
1683,2015-05-01,2015
1683,2016-05-10,2016
1683,2017-04-15,2017
