"TreeID","date","Year","Record","Air_Temp","Grass_Temp_Smp","Soil_Temp_2in","Soil_Temp_4in","Air_Temp_Max","Air_Temp_Min","Grass_Temp","Grass_Temp_Min","Rain_mm_Tot","Month","April_Days"
1258,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1258,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1258,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
1258,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1258,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
1258,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1259,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1259,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
1259,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1259,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
1259,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1260,2009-04-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1260,2010-04-27,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,26
1260,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
1260,2012-05-02,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,31
1260,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1260,2015-04-22,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,21
1260,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
1260,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1260,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1260,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
1260,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1260,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
1260,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1261,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1261,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
1261,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
1262,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1262,2010-04-27,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,26
1262,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
1262,2012-04-30,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,29
1262,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1262,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
1262,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
1262,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1262,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1262,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
1262,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1262,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
1262,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1263,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1263,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
1263,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
1264,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1264,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1264,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1264,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1264,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
1264,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1265,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1265,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
1265,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1266,2009-04-25,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
1266,2011-04-27,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,26
1266,2013-05-20,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,49
1267,2008-05-01,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30
1267,2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
1267,2011-04-17,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,16
1267,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
1267,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
1267,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1268,2009-04-15,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
1268,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1268,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1268,2018-04-30,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,29
1268,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
1268,2022-04-28,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,27
1268,2023-04-18,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,17
1268,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1269,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1269,2010-04-25,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,24
1269,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
1269,2012-04-20,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,19
1269,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1269,2015-04-22,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,21
1269,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
1269,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1269,2018-04-16,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,15
1269,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
1269,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
1269,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1270,2009-04-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1270,2010-04-29,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,28
1270,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
1270,2012-05-02,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,31
1270,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1270,2015-04-24,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,23
1270,2016-05-03,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,32
1270,2017-04-15,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,14
1270,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1270,2021-06-08,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,68
1270,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
1270,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
1271,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1271,2010-04-23,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,22
1271,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
1271,2012-04-08,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,7
1271,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1271,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
1271,2016-04-14,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,13
1271,2017-04-10,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,9
1271,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1271,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
1271,2022-04-07,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,6
1271,2023-04-18,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,17
1271,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1272,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1272,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
1272,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1272,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1272,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1272,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1273,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1273,2010-04-27,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,26
1273,2011-04-19,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,18
1273,2012-04-30,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,29
1273,2013-05-06,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,35
1273,2015-04-24,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,23
1273,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
1274,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1274,2010-04-23,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,22
1274,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
1274,2012-04-14,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,13
1274,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
1274,2015-04-18,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,17
1274,2016-04-17,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,16
1274,2017-04-10,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,9
1274,2018-04-26,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,25
1274,2021-04-27,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,26
1275,2009-04-11,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10
1275,2011-04-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,6
1275,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1275,2016-04-26,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,25
1275,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1275,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1275,2021-05-26,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,55
1275,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1275,2023-04-28,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,27
1276,2009-04-07,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
1276,2011-05-07,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,36
1276,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
1276,2016-04-26,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,25
1276,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1276,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1276,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
1276,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1276,2023-04-18,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,17
1276,2024-04-10,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,9
1277,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1277,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1277,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
1279,2009-04-15,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
1279,2010-04-23,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,22
1279,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
1279,2012-04-06,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,5
1279,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1279,2015-04-19,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,18
1279,2016-04-18,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,17
1279,2017-04-10,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,9
1279,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
1279,2021-06-08,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,68
1279,2022-04-20,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,19
1279,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
1279,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1280,2009-04-15,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
1280,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1280,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1281,2009-04-25,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
1281,2011-04-19,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,18
1281,2013-05-08,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,37
1282,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1282,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
1282,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1283,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1283,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
1283,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
1284,2009-04-13,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1284,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1284,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1285,2009-04-13,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1285,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1285,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1285,2016-05-03,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,32
1285,2017-04-13,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,12
1285,2018-04-20,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,19
1285,2021-05-03,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,32
1285,2022-04-07,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,6
1285,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
1285,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1286,2009-04-13,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1286,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1286,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1286,2023-04-26,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,25
1287,2009-04-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1287,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
1287,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1287,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
1287,2024-04-18,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,17
1288,2009-04-13,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12
1288,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1288,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1289,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1289,2011-04-15,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,14
1289,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1289,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
1289,2021-05-19,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,48
1289,2022-05-02,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,31
1289,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1290,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1290,2011-04-19,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,18
1290,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1291,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1291,2011-04-13,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,12
1291,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1292,2009-04-19,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18
1292,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1292,2013-05-04,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,33
1293,2009-04-15,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14
1293,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1293,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1294,2009-04-23,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22
1294,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1294,2013-05-10,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,39
1294,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
1294,2021-05-26,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,55
1294,2022-04-11,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,10
1294,2023-05-17,2023,5000.5,8.8,11.4,8.7,8.6,13.3,2.9,18.2,6.4,2.9,4,46
1294,2024-04-11,2024,5364.5,9.7,11.2,9.8,9.8,13.8,5.6,17.4,7.4,1.8,4,10
1295,2009-04-29,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28
1295,2011-05-03,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,32
1296,2009-04-25,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
1297,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1297,2011-04-09,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,8
1297,2013-04-30,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,29
1298,2009-04-21,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20
1298,2011-04-17,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,16
1298,2013-05-08,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,37
1299,2009-04-09,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8
1299,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
1300,2009-04-17,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16
1300,2011-04-11,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,10
1300,2013-05-02,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,31
1303,2009-04-25,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24
1303,2010-05-03,2010,125.5,9.7,16.4,10,8.9,14.1,1.7,26.2,2.4,0.7,4,32
1303,2011-04-21,2011,490.5,12.4,14.7,11.9,11.3,18.1,4.8,23.9,7.5,0,4,20
1303,2012-05-14,2012,856.5,8.1,12.3,8.1,8.1,11.7,2.4,23.8,1.8,4,4,43
1303,2013-05-08,2013,1221.5,8,12.8,7.7,6.9,12.1,2.4,21.8,1.3,1.4,4,37
1303,2015-04-22,2015,2079.5,9.9,13.9,10.5,9.2,15.2,2.6,26.6,2.1,0.7,4,21
1303,2016-05-07,2016,2445.5,8.7,14.3,9.5,7.9,12.4,2.5,22.5,2,1.4,4,36
1303,2017-04-22,2017,2810.5,10,13.9,10.2,9.4,14.4,2.2,25.3,0,0.1,4,21
1303,2018-04-23,2018,3175.5,11.3,12.9,9.8,9.4,15.1,6.7,19,6.6,2.9,4,22
1303,2021-05-19,2021,4271.5,6.7,6.7,6.7,7,13.3,0.1,14.4,4.5,0.4,4,48
1303,2022-04-25,2022,4636.5,8.9,8.1,8.1,8.3,15.4,3.2,12.3,6.6,0.7,4,24
